seccion,anio,mes,departamento,local,tipo_medicion,valor
IRY2,2024,10,"ALTO PARANÁ",,ACCID.PENF,244639.818090835
IRY2,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
IRY2,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
IRY2,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",244639.818090835
IRY3,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.083258128921119
IRY3,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
IRY3,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
IRY3,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.083258128921119
IRY3,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0823868498046485
IRY3,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
IRY3,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
IRY3,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0823868498046485
IRY3,2024,10,"ALTO PARANÁ",,ACCID.PENF,29147027.8675115
IRY3,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
IRY3,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
IRY3,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",29147027.8675115
IRY4,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0605451070365983
IRY4,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
IRY4,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
IRY4,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0605451070365983
IRY4,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0669020172971013
IRY4,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
IRY4,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
IRY4,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0669020172971013
IRY4,2024,10,"ALTO PARANÁ",,ACCID.PENF,21195647.1386615
IRY4,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
IRY4,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
IRY4,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",21195647.1386615
JEP1,2024,10,CANINDEYU,,ACCID.DEP,0.0272473451149885
JEP1,2024,10,CANINDEYU,,PROG.DEP,0.0
JEP1,2024,10,CANINDEYU,,PROD.DEP,0.0
JEP1,2024,10,CANINDEYU,,"TOTAL DEP",0.0272473451149885
JEP1,2024,10,CANINDEYU,,ACCID.FEP,0.012809670874674
JEP1,2024,10,CANINDEYU,,PROG.FEP,0.0
JEP1,2024,10,CANINDEYU,,PROD.FEP,0.0
JEP1,2024,10,CANINDEYU,,"TOTAL FEP",0.012809670874674
JEP1,2024,10,CANINDEYU,,ACCID.PENF,9538757.8086783
JEP1,2024,10,CANINDEYU,,PROG.PENF,0.0
JEP1,2024,10,CANINDEYU,,PROD.PENF,0.0
JEP1,2024,10,CANINDEYU,,"TOTAL PENEF",9538757.8086783
JEP2,2024,10,CANINDEYU,,ACCID.DEP,0.0138626903986127
JEP2,2024,10,CANINDEYU,,PROG.DEP,0.0
JEP2,2024,10,CANINDEYU,,PROD.DEP,0.0
JEP2,2024,10,CANINDEYU,,"TOTAL DEP",0.0138626903986127
JEP2,2024,10,CANINDEYU,,ACCID.FEP,0.00708820641778735
JEP2,2024,10,CANINDEYU,,PROG.FEP,0.0
JEP2,2024,10,CANINDEYU,,PROD.FEP,0.0
JEP2,2024,10,CANINDEYU,,"TOTAL FEP",0.00708820641778735
JEP2,2024,10,CANINDEYU,,ACCID.PENF,4853054.3335878
JEP2,2024,10,CANINDEYU,,PROG.PENF,0.0
JEP2,2024,10,CANINDEYU,,PROD.PENF,0.0
JEP2,2024,10,CANINDEYU,,"TOTAL PENEF",4853054.3335878
JEP3,2024,10,CANINDEYU,,ACCID.DEP,0.0238699323107185
JEP3,2024,10,CANINDEYU,,PROG.DEP,0.00197929168092646
JEP3,2024,10,CANINDEYU,,PROD.DEP,0.0
JEP3,2024,10,CANINDEYU,,"TOTAL DEP",0.0258492239916449
JEP3,2024,10,CANINDEYU,,ACCID.FEP,0.010809043487528
JEP3,2024,10,CANINDEYU,,PROG.FEP,0.000596771372523063
JEP3,2024,10,CANINDEYU,,PROD.FEP,0.0
JEP3,2024,10,CANINDEYU,,"TOTAL FEP",0.0114058148600511
JEP3,2024,10,CANINDEYU,,ACCID.PENF,8356392.23787126
JEP3,2024,10,CANINDEYU,,PROG.PENF,692910.956917546
JEP3,2024,10,CANINDEYU,,PROD.PENF,0.0
JEP3,2024,10,CANINDEYU,,"TOTAL PENEF",9049303.19478881
JEP4,2024,10,CANINDEYU,,ACCID.DEP,0.00418587772465251
JEP4,2024,10,CANINDEYU,,PROG.DEP,0.0
JEP4,2024,10,CANINDEYU,,PROD.DEP,0.0
JEP4,2024,10,CANINDEYU,,"TOTAL DEP",0.00418587772465251
JEP4,2024,10,CANINDEYU,,ACCID.FEP,0.00584075984248769
JEP4,2024,10,CANINDEYU,,PROG.FEP,0.0
JEP4,2024,10,CANINDEYU,,PROD.FEP,0.0
JEP4,2024,10,CANINDEYU,,"TOTAL FEP",0.00584075984248769
JEP4,2024,10,CANINDEYU,,ACCID.PENF,1465393.18468271
JEP4,2024,10,CANINDEYU,,PROG.PENF,0.0
JEP4,2024,10,CANINDEYU,,PROD.PENF,0.0
JEP4,2024,10,CANINDEYU,,"TOTAL PENEF",1465393.18468271
HER9,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",2307325.79123163
HER9,2024,10,"ALTO PARANÁ",,ACCID.PENF,2307325.79123163
HER9,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
JLM1,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0130385808467069
JLM1,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
JLM1,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
JLM1,2024,10,"ALTO PARANÁ",,PROD.FEP,0.015973207142012
JLM1,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0428850625916466
JLM1,2024,10,"ALTO PARANÁ",,ACCID.PENF,4564549.84295671
JLM1,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
JLM1,2024,10,"ALTO PARANÁ",,PROD.PENF,5450302.37517401
JLM1,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",10014852.2181307
JLM2,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0128286991919004
JLM2,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
JLM1,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0155687221309151
JLM2,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0922679521799581
JLM2,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0394729206809538
JLM2,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
JLM2,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0197364603404768
JLM2,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0592093810214306
JLM2,2024,10,"ALTO PARANÁ",,ACCID.PENF,4491074.41754428
JLM2,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
JLM2,2024,10,"ALTO PARANÁ",,PROD.PENF,27810114.767423
JLM2,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",32301189.1849673
JLM3,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.027396100630531
JLM1,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.028607302977622
JLM3,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0629473156275546
JLM3,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0903434162580856
JLM3,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0540131106962816
JLM3,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
JLM3,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0208098240423557
JLM3,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0748229347386373
JLM3,2024,10,"ALTO PARANÁ",,ACCID.PENF,9590834.17903563
JLM3,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
JLM3,2024,10,"ALTO PARANÁ",,PROD.PENF,22036612.9596742
JLM3,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",31627447.1387099
K152,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00640785967855039
K152,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K152,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0123561471995654
K152,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0187640068781158
K152,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0250638082856423
K152,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K152,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0192563333278362
K152,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0443201416134784
K152,2024,10,"ALTO PARANÁ",,ACCID.PENF,2243265.21676654
K152,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K152,2024,10,"ALTO PARANÁ",,PROD.PENF,4325643.29066316
K152,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",6568908.50742969
K153,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0170632722269828
K153,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K153,2024,10,"ALTO PARANÁ",,PROD.DEP,0.012066210377524
K153,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0291294826045068
K153,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0352139289780262
K153,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K153,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.054018412712371
K153,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0188044837343449
K153,2024,10,"ALTO PARANÁ",,ACCID.PENF,5973514.86942494
K153,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K153,2024,10,"ALTO PARANÁ",,PROD.PENF,4224142.1310603
K153,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",10197657.0004852
K154,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00544617209331425
K154,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K154,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0093876023971
K154,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0148337744904143
K154,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0259498340856565
K154,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K154,2024,10,"ALTO PARANÁ",,PROD.FEP,0.014630029732416
K154,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0405798638180725
K154,2024,10,"ALTO PARANÁ",,ACCID.PENF,1906597.37171715
K154,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K154,2024,10,"ALTO PARANÁ",,PROD.PENF,3286414.33843206
K154,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",5193011.71014921
K155,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00406294953298956
K155,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K155,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0338142255764436
K155,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0378771751094332
K155,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00786377353157589
K155,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K155,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0314550941263036
K155,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0393188676578795
K155,2024,10,"ALTO PARANÁ",,ACCID.PENF,1422358.450723
K155,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K155,2024,10,"ALTO PARANÁ",,PROD.PENF,11837693.0633246
K155,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",13260051.5140476
K156,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0
K156,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K156,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00202615562730354
K156,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.00202615562730354
K156,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0
K156,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K156,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00315764513834863
K156,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.00315764513834863
K156,2024,10,"ALTO PARANÁ",,ACCID.PENF,0.0
K156,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K156,2024,10,"ALTO PARANÁ",,PROD.PENF,709317.099701855
K156,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",709317.099701855
K157,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.000549713036275736
K157,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K157,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00768321237871016
K157,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0082329254149859
JLM3,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
JLM2,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0794392529880577
JLM1,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0269118554496346
K157,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00274856514042187
K157,2024,10,"ALTO PARANÁ",,ACCID.PENF,192443.685620696
K157,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K157,2024,10,"ALTO PARANÁ",,PROD.PENF,2689741.02848796
K157,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",2882184.71410866
K158,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00554270782443381
K158,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K158,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00735842265691989
K158,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0129011304813537
K158,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00573383584543792
K158,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K158,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0114676716908758
K158,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0172015075363138
K158,2024,10,"ALTO PARANÁ",,ACCID.PENF,1940392.62608587
K158,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K158,2024,10,"ALTO PARANÁ",,PROD.PENF,2576038.55649185
K158,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",4516431.18257772
K159,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0135809227967557
K159,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K159,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0183461587798363
K159,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.031927081576592
K159,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0285914163245288
K159,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K159,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0285914163245288
K159,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0571828326490576
K159,2024,10,"ALTO PARANÁ",,ACCID.PENF,4754413.05675499
K159,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K159,2024,10,"ALTO PARANÁ",,PROD.PENF,6422628.13429666
K159,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",11177041.1910517
K301,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.112309643074239
K301,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K301,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00196965971181726
K301,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.114279302786056
K301,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.110267206860149
K301,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K301,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0168827974579842
K301,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.127150004318133
K301,2024,10,"ALTO PARANÁ",,ACCID.PENF,39317389.6518436
K301,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K301,2024,10,"ALTO PARANÁ",,PROD.PENF,689538.994615695
K301,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",40006928.6464593
K302,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00512997545094902
K302,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K302,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00105617142827468
K302,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.00618614687922371
K302,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00905289791809766
K302,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K302,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00905289791809766
K302,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0181057958361953
K302,2024,10,"ALTO PARANÁ",,ACCID.PENF,1795903.16724657
K302,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K302,2024,10,"ALTO PARANÁ",,PROD.PENF,369744.773894179
K302,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",2165647.94114075
K303,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.030630385130136
K303,2024,10,"ALTO PARANÁ",,PROG.DEP,0.00616366245214457
K303,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00100338691230443
K303,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.037797434494585
K303,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0361320614310329
K303,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0172009184234148
K303,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00860045921170741
K303,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.061933439066155
K303,2024,10,"ALTO PARANÁ",,ACCID.PENF,10723093.3549628
K303,2024,10,"ALTO PARANÁ",,PROG.PENF,2157776.58694202
K303,2024,10,"ALTO PARANÁ",,PROD.PENF,351265.956535506
K303,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",13232135.8984403
K304,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0156077217397299
K304,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K304,2024,10,"ALTO PARANÁ",,PROD.DEP,0.000359388325531875
K304,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0159671100652617
K304,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.012321885394347
K304,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K304,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00308047134858676
K304,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0154023567429338
K304,2024,10,"ALTO PARANÁ",,ACCID.PENF,5463955.36857754
K304,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K304,2024,10,"ALTO PARANÁ",,PROD.PENF,125814.760375653
K304,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",5589770.1289532
K305,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.000363286292364994
K305,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K305,2024,10,"ALTO PARANÁ",,PROD.DEP,6.87298385029403e-05
K305,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.000432016130867934
K305,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00176733869683692
K305,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K305,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
K305,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0
K305,2024,10,"ALTO PARANÁ",,ACCID.PENF,127179.361639023
K305,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K305,2024,10,"ALTO PARANÁ",,PROD.PENF,24060.9601024389
K305,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",151240.321741462
K306,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.060307997484756
K306,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K306,2024,10,"ALTO PARANÁ",,PROD.DEP,0.000865858505460042
K306,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0611738559902161
K306,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0529270810670752
K306,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K306,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00742164430091718
K306,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0603487253679924
K157,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.014722402632274
K157,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0119738374918521
K157,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K306,2024,10,"ALTO PARANÁ",,ACCID.PENF,21112639.7638285
K307,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0127248390419632
K307,2024,10,"ALTO PARANÁ",,PROG.DEP,0.000420233857895401
K307,2024,10,"ALTO PARANÁ",,PROD.DEP,0.000237530321866162
K307,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0133826032217247
K307,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00610792253626841
K307,2024,10,"ALTO PARANÁ",,PROG.FEP,0.00100856128299494
K307,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00203597417875613
K307,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.00915245799801948
K307,2024,10,"ALTO PARANÁ",,ACCID.PENF,4454715.02869215
K307,2024,10,"ALTO PARANÁ",,PROG.PENF,147115.580492491
K307,2024,10,"ALTO PARANÁ",,PROD.PENF,83154.6781140289
K307,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",4684985.28729867
K308,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0641222543427484
K308,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K308,2024,10,"ALTO PARANÁ",,PROD.DEP,0.00101146266832852
K308,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0651337170110769
K308,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0948619045527203
K308,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K308,2024,10,"ALTO PARANÁ",,PROD.FEP,0.00866967997733352
K308,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.103531584530054
K308,2024,10,"ALTO PARANÁ",,ACCID.PENF,22447935.8168916
K308,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K308,2024,10,"ALTO PARANÁ",,PROD.PENF,354093.119347542
K308,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",22802028.9362392
K309,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0284777354975359
K309,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
K309,2024,10,"ALTO PARANÁ",,PROD.DEP,0.001499121491406
K309,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0299768569889419
K309,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.045678871609
K309,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
K309,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0128496127287731
K309,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.058528484337773
K309,2024,10,"ALTO PARANÁ",,ACCID.PENF,9969493.20031809
K309,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
K309,2024,10,"ALTO PARANÁ",,PROD.PENF,524812.84954402
K309,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",10494306.0498621
MCE1,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0222354285368029
MCE1,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
MCE1,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
MCE1,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0222354285368029
MCE1,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0325396509732625
MCE1,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
MCE1,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
MCE1,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0325396509732625
MCE1,2024,10,"ALTO PARANÁ",,ACCID.PENF,7784184.72293893
MCE1,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
MCE1,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
MCE1,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",7784184.72293893
MCE2,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.00129593057441149
MCE2,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
MCE2,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
MCE2,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.00129593057441149
MCE2,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.00647965277550311
MCE2,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
MCE2,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
MCE2,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.00647965277550311
MCE2,2024,10,"ALTO PARANÁ",,ACCID.PENF,453679.719400354
MCE2,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
MCE2,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
MCE2,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",453679.719400354
MCE3,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0
MCE3,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
MCE3,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0
MCE3,2024,10,"ALTO PARANÁ",,ACCID.PENF,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
MCE3,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
MCE3,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",0.0
MCE4,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0273731808718655
MCE4,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
MCE4,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
MCE4,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0273731808718655
MCE4,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0381951348031406
MCE4,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
MCE4,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
MCE4,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0381951348031406
MCE4,2024,10,"ALTO PARANÁ",,ACCID.PENF,9582810.42383977
MCE4,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
MCE4,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
MCE4,2024,10,"ALTO PARANÁ",,"TOTAL PENEF",9582810.42383977
MCE5,2024,10,"ALTO PARANÁ",,ACCID.DEP,0.0401723067089876
MCE5,2024,10,"ALTO PARANÁ",,PROG.DEP,0.0
MCE5,2024,10,"ALTO PARANÁ",,PROD.DEP,0.0
MCE5,2024,10,"ALTO PARANÁ",,"TOTAL DEP",0.0401723067089876
MCE5,2024,10,"ALTO PARANÁ",,ACCID.FEP,0.0507120165670387
MCE5,2024,10,"ALTO PARANÁ",,PROG.FEP,0.0
MCE5,2024,10,"ALTO PARANÁ",,PROD.FEP,0.0
MCE5,2024,10,"ALTO PARANÁ",,"TOTAL FEP",0.0507120165670387
MCE5,2024,10,"ALTO PARANÁ",,ACCID.PENF,14063531.7934952
MCE5,2024,10,"ALTO PARANÁ",,PROG.PENF,0.0
MCE5,2024,10,"ALTO PARANÁ",,PROD.PENF,0.0
