seccion,anio,mes,departamento,tipo_medicion,valor
CAT3,2023,12,CANINDEYU,PROD.FEP,4155.00318147707
CAT11,2023,12,CANINDEYU,ACCID.PENF,8.0
CAT8,2023,12,CANINDEYU,ACCID.FEP,7.0
CAT8,2023,12,CANINDEYU,ACCID.PENF,7.0
CAT8,2023,12,CANINDEYU,PROG.PENF,0.510458127157416
CAT8,2023,12,CANINDEYU,PROD.PENF,3456.65939280951
CAT8,2023,12,CANINDEYU,TOTAL PENEF,63995.2787277616
CAT9,2023,12,CANINDEYU,ACCID.DEP,2.0
CAT9,2023,12,CANINDEYU,PROG.DEP,0.207824114316642
CAT9,2023,12,CANINDEYU,PROD.DEP,1783.31713225753
CAT9,2023,12,CANINDEYU,TOTAL DEP,54200.1535863294
CAT9,2023,12,CANINDEYU,ACCID.FEP,5.0
CAT9,2023,12,CANINDEYU,PROG.FEP,0.319331800040179
CAT9,2023,12,CANINDEYU,PROD.FEP,3596.50665517673
CAT9,2023,12,CANINDEYU,ACCID.PENF,4.0
CAT9,2023,12,CANINDEYU,TOTAL FEP,63771.7924308198
CAT9,2023,12,CANINDEYU,PROG.PENF,0.4576991443977
CAT9,2023,12,CANINDEYU,PROD.PENF,3781.74610425758
CAT9,2023,12,CANINDEYU,TOTAL PENEF,57762.5529925997
CUR1,2023,12,CANINDEYU,ACCID.DEP,7.0
CUR1,2023,12,CANINDEYU,PROG.DEP,0.4545109729378
CUR1,2023,12,CANINDEYU,PROD.DEP,2625.04472056363
CUR1,2023,12,CANINDEYU,TOTAL DEP,69582.9557487519
CUR1,2023,12,CANINDEYU,ACCID.FEP,7.0
CUR1,2023,12,CANINDEYU,PROG.FEP,0.648526940427625
CUR1,2023,12,CANINDEYU,PROD.FEP,2364.95591861962
CUR1,2023,12,CANINDEYU,TOTAL FEP,69658.945063128
CAT8,2023,12,CANINDEYU,PROD.FEP,2445.85034333817
CUR1,2023,12,CANINDEYU,PROG.PENF,0.639810898325659
CUR1,2023,12,CANINDEYU,PROD.PENF,3101.14587001106
CUR1,2023,12,CANINDEYU,TOTAL PENEF,66021.9307513896
CUR2,2023,12,CANINDEYU,ACCID.DEP,7.0
CUR2,2023,12,CANINDEYU,PROG.DEP,0.628281511277708
CUR2,2023,12,CANINDEYU,PROD.DEP,4679.57578595346
CUR2,2023,12,CANINDEYU,TOTAL DEP,57538.0089625402
CUR2,2023,12,CANINDEYU,ACCID.FEP,3.0
CAT8,2023,12,CANINDEYU,TOTAL FEP,62321.7861101274
CUR2,2023,12,CANINDEYU,PROD.FEP,2597.43102460121
CUR2,2023,12,CANINDEYU,TOTAL FEP,66966.2335764863
CUR2,2023,12,CANINDEYU,ACCID.PENF,1.0
CUR2,2023,12,CANINDEYU,PROG.PENF,0.525480804518871
CUR2,2023,12,CANINDEYU,PROD.PENF,2592.33770604489
CUR2,2023,12,CANINDEYU,TOTAL PENEF,64805.3422702796
CUR3,2023,12,CANINDEYU,ACCID.DEP,4.0
CUR3,2023,12,CANINDEYU,PROG.DEP,0.248233022745458
CUR3,2023,12,CANINDEYU,PROD.DEP,2384.55727043336
CUR3,2023,12,CANINDEYU,TOTAL DEP,57461.9931849994
CUR3,2023,12,CANINDEYU,ACCID.FEP,8.0
CUR3,2023,12,CANINDEYU,PROG.FEP,0.385969707487811
CUR3,2023,12,CANINDEYU,PROD.FEP,4950.43349249524
CUR3,2023,12,CANINDEYU,TOTAL FEP,59940.3710916713
CUR3,2023,12,CANINDEYU,ACCID.PENF,0.0
CUR3,2023,12,CANINDEYU,PROG.PENF,0.596075306933782
CUR3,2023,12,CANINDEYU,PROD.PENF,3508.12966206761
CUR3,2023,12,CANINDEYU,TOTAL PENEF,65346.7915387001
CUR4,2023,12,CANINDEYU,ACCID.DEP,4.0
CUR4,2023,12,CANINDEYU,PROG.DEP,0.385512557165913
CUR4,2023,12,CANINDEYU,PROD.DEP,3536.33907381078
CUR4,2023,12,CANINDEYU,TOTAL DEP,64231.858898986
CUR4,2023,12,CANINDEYU,ACCID.FEP,9.0
CUR4,2023,12,CANINDEYU,PROG.FEP,0.605822973279944
CUR4,2023,12,CANINDEYU,PROD.FEP,2244.32285693696
CUR4,2023,12,CANINDEYU,TOTAL FEP,66030.4261506456
CUR4,2023,12,CANINDEYU,ACCID.PENF,1.0
CUR4,2023,12,CANINDEYU,PROG.PENF,0.933883358744479
CUR4,2023,12,CANINDEYU,PROD.PENF,2387.57880230903
CUR4,2023,12,CANINDEYU,TOTAL PENEF,67370.892573643
CUR5,2023,12,CANINDEYU,ACCID.DEP,1.0
CUR5,2023,12,CANINDEYU,PROG.DEP,0.860489638649388
CUR5,2023,12,CANINDEYU,PROD.DEP,3937.20259291727
CUR5,2023,12,CANINDEYU,TOTAL DEP,57109.7569975057
CUR5,2023,12,CANINDEYU,ACCID.FEP,4.0
CUR5,2023,12,CANINDEYU,PROG.FEP,0.892197704084314
CUR5,2023,12,CANINDEYU,PROD.FEP,3103.65062052917
CUR5,2023,12,CANINDEYU,TOTAL FEP,61067.9290664651
CUR5,2023,12,CANINDEYU,ACCID.PENF,3.0
CUR5,2023,12,CANINDEYU,PROG.PENF,0.966734190813758
CUR5,2023,12,CANINDEYU,PROD.PENF,4452.06045777329
CUR5,2023,12,CANINDEYU,TOTAL PENEF,62112.001641059
DES10,2023,12,ALTO PARANÁ,ACCID.DEP,4.0
DES10,2023,12,ALTO PARANÁ,PROG.DEP,0.15670275291453
DES10,2023,12,ALTO PARANÁ,PROD.DEP,4248.49349707893
DES10,2023,12,ALTO PARANÁ,TOTAL DEP,62155.2116081142
DES10,2023,12,ALTO PARANÁ,ACCID.FEP,1.0
DES10,2023,12,ALTO PARANÁ,PROG.FEP,0.234474759113436
DES10,2023,12,ALTO PARANÁ,PROD.FEP,4722.36295799641
DES10,2023,12,ALTO PARANÁ,TOTAL FEP,66515.0287293001
DES10,2023,12,ALTO PARANÁ,ACCID.PENF,9.0
DES10,2023,12,ALTO PARANÁ,PROG.PENF,0.444823757818475
DES10,2023,12,ALTO PARANÁ,PROD.PENF,2324.32978124878
DES10,2023,12,ALTO PARANÁ,TOTAL PENEF,62300.9053957908
DES3,2023,12,ALTO PARANÁ,ACCID.DEP,6.0
DES3,2023,12,ALTO PARANÁ,PROG.DEP,0.324960736577718
DES3,2023,12,ALTO PARANÁ,PROD.DEP,3381.76109791893
DES3,2023,12,ALTO PARANÁ,TOTAL DEP,62313.037459132
DES3,2023,12,ALTO PARANÁ,ACCID.FEP,1.0
DES3,2023,12,ALTO PARANÁ,PROG.FEP,0.334708604996792
DES3,2023,12,ALTO PARANÁ,PROD.FEP,2620.9360286216
DES3,2023,12,ALTO PARANÁ,TOTAL FEP,64653.6794205395
CUR2,2023,12,CANINDEYU,PROG.FEP,0.221783446662911
CAT8,2023,12,CANINDEYU,PROG.FEP,0.19460961384371
CUR1,2023,12,CANINDEYU,ACCID.PENF,6.0
DES3,2023,12,ALTO PARANÁ,ACCID.PENF,5.0
DES4,2023,12,ALTO PARANÁ,ACCID.DEP,0.0
DES4,2023,12,ALTO PARANÁ,PROG.DEP,0.693621687439591
DES4,2023,12,ALTO PARANÁ,PROD.DEP,2035.90244435395
DES4,2023,12,ALTO PARANÁ,TOTAL DEP,50436.6968479208
DES3,2023,12,ALTO PARANÁ,PROD.PENF,2651.08212538853
DES4,2023,12,ALTO PARANÁ,PROG.FEP,0.499211097284977
DES4,2023,12,ALTO PARANÁ,PROD.FEP,3360.63268631123
DES4,2023,12,ALTO PARANÁ,TOTAL FEP,69405.0005949287
DES4,2023,12,ALTO PARANÁ,ACCID.PENF,3.0
DES4,2023,12,ALTO PARANÁ,PROG.PENF,0.511165675632347
DES3,2023,12,ALTO PARANÁ,PROG.PENF,0.243699138438445
DES4,2023,12,ALTO PARANÁ,TOTAL PENEF,68968.0783346294
DES5,2023,12,ALTO PARANÁ,ACCID.DEP,9.0
DES5,2023,12,ALTO PARANÁ,PROG.DEP,0.643153184501269
DES5,2023,12,ALTO PARANÁ,PROD.DEP,1708.28259651662
DES5,2023,12,ALTO PARANÁ,TOTAL DEP,56372.0271609858
DES5,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
DES5,2023,12,ALTO PARANÁ,PROG.FEP,0.877129831976342
DES5,2023,12,ALTO PARANÁ,PROD.FEP,2466.49267350206
DES5,2023,12,ALTO PARANÁ,TOTAL FEP,64245.9802940221
DES5,2023,12,ALTO PARANÁ,ACCID.PENF,1.0
DES5,2023,12,ALTO PARANÁ,PROG.PENF,0.266452497242674
DES5,2023,12,ALTO PARANÁ,PROD.PENF,1741.56672098945
DES5,2023,12,ALTO PARANÁ,TOTAL PENEF,57782.4268088472
DES8,2023,12,ALTO PARANÁ,ACCID.DEP,4.0
DES8,2023,12,ALTO PARANÁ,PROG.DEP,0.162291408373624
DES8,2023,12,ALTO PARANÁ,PROD.DEP,4997.45684427565
DES8,2023,12,ALTO PARANÁ,TOTAL DEP,53631.6889535237
DES8,2023,12,ALTO PARANÁ,ACCID.FEP,6.0
DES8,2023,12,ALTO PARANÁ,PROG.FEP,0.780589754584576
DES4,2023,12,ALTO PARANÁ,PROD.PENF,3675.52652339106
DES8,2023,12,ALTO PARANÁ,TOTAL FEP,56597.7436199162
DES8,2023,12,ALTO PARANÁ,ACCID.PENF,6.0
DES8,2023,12,ALTO PARANÁ,PROG.PENF,0.772919920853845
DES8,2023,12,ALTO PARANÁ,PROD.PENF,3239.91184493388
DES8,2023,12,ALTO PARANÁ,TOTAL PENEF,59341.5600771657
DES9,2023,12,ALTO PARANÁ,ACCID.DEP,7.0
DES9,2023,12,ALTO PARANÁ,PROG.DEP,0.420707647371934
DES8,2023,12,ALTO PARANÁ,PROD.FEP,1837.78128008549
DES9,2023,12,ALTO PARANÁ,TOTAL DEP,57133.6488976066
DES9,2023,12,ALTO PARANÁ,ACCID.FEP,6.0
DES9,2023,12,ALTO PARANÁ,PROG.FEP,0.78451658641926
DES9,2023,12,ALTO PARANÁ,PROD.FEP,2188.89144977901
DES9,2023,12,ALTO PARANÁ,TOTAL FEP,54945.0604795686
DES9,2023,12,ALTO PARANÁ,ACCID.PENF,2.0
DES9,2023,12,ALTO PARANÁ,PROG.PENF,0.312343967682357
DES9,2023,12,ALTO PARANÁ,PROD.PENF,2570.40947924772
DES9,2023,12,ALTO PARANÁ,TOTAL PENEF,68327.7075225459
HER1,2023,12,ALTO PARANÁ,ACCID.DEP,8.0
HER1,2023,12,ALTO PARANÁ,PROG.DEP,0.840968819873329
HER1,2023,12,ALTO PARANÁ,PROD.DEP,1303.67949319008
HER1,2023,12,ALTO PARANÁ,TOTAL DEP,51700.1577134847
HER1,2023,12,ALTO PARANÁ,ACCID.FEP,0.0
HER1,2023,12,ALTO PARANÁ,PROG.FEP,0.548256716503405
HER1,2023,12,ALTO PARANÁ,PROD.FEP,3246.22628381172
HER1,2023,12,ALTO PARANÁ,TOTAL FEP,62850.828955371
HER1,2023,12,ALTO PARANÁ,ACCID.PENF,5.0
HER1,2023,12,ALTO PARANÁ,PROG.PENF,0.131041114606657
HER1,2023,12,ALTO PARANÁ,PROD.PENF,2943.63352728393
HER1,2023,12,ALTO PARANÁ,TOTAL PENEF,53293.3410871012
HER10,2023,12,ALTO PARANÁ,ACCID.DEP,5.0
HER10,2023,12,ALTO PARANÁ,PROG.DEP,0.855148639939605
HER10,2023,12,ALTO PARANÁ,PROD.DEP,1787.18012629834
HER10,2023,12,ALTO PARANÁ,TOTAL DEP,50585.6559036499
HER10,2023,12,ALTO PARANÁ,ACCID.FEP,4.0
HER10,2023,12,ALTO PARANÁ,PROG.FEP,0.577885209898254
HER10,2023,12,ALTO PARANÁ,PROD.FEP,4586.95941494249
HER10,2023,12,ALTO PARANÁ,TOTAL FEP,56547.2559788047
HER10,2023,12,ALTO PARANÁ,ACCID.PENF,3.0
HER10,2023,12,ALTO PARANÁ,PROG.PENF,0.337469509892331
HER10,2023,12,ALTO PARANÁ,PROD.PENF,4333.95089044268
HER10,2023,12,ALTO PARANÁ,TOTAL PENEF,56373.1686453587
HER11,2023,12,ALTO PARANÁ,ACCID.DEP,3.0
HER11,2023,12,ALTO PARANÁ,PROG.DEP,0.190593656819248
HER11,2023,12,ALTO PARANÁ,PROD.DEP,1544.45428854098
HER11,2023,12,ALTO PARANÁ,TOTAL DEP,54813.6592517394
HER11,2023,12,ALTO PARANÁ,ACCID.FEP,8.0
HER11,2023,12,ALTO PARANÁ,PROG.FEP,0.11913218172123
HER11,2023,12,ALTO PARANÁ,PROD.FEP,2560.15850140018
HER11,2023,12,ALTO PARANÁ,TOTAL FEP,51147.9673543751
HER11,2023,12,ALTO PARANÁ,ACCID.PENF,3.0
HER11,2023,12,ALTO PARANÁ,PROG.PENF,0.939379019651478
HER11,2023,12,ALTO PARANÁ,PROD.PENF,1767.9275222447
HER11,2023,12,ALTO PARANÁ,TOTAL PENEF,59565.6100435359
HER2,2023,12,ALTO PARANÁ,ACCID.DEP,1.0
HER2,2023,12,ALTO PARANÁ,PROG.DEP,0.285812210592786
HER2,2023,12,ALTO PARANÁ,PROD.DEP,4712.8657170763
HER2,2023,12,ALTO PARANÁ,TOTAL DEP,59778.9541299507
HER2,2023,12,ALTO PARANÁ,ACCID.FEP,4.0
HER2,2023,12,ALTO PARANÁ,PROG.FEP,0.356167842581722
HER2,2023,12,ALTO PARANÁ,PROD.FEP,3257.67312271189
HER2,2023,12,ALTO PARANÁ,TOTAL FEP,65202.4319229209
HER2,2023,12,ALTO PARANÁ,ACCID.PENF,8.0
HER2,2023,12,ALTO PARANÁ,PROG.PENF,0.542381492774201
HER2,2023,12,ALTO PARANÁ,PROD.PENF,1488.4893903055
HER2,2023,12,ALTO PARANÁ,TOTAL PENEF,54478.939434155
DES3,2023,12,ALTO PARANÁ,TOTAL PENEF,65156.3689493764
DES9,2023,12,ALTO PARANÁ,PROD.DEP,3088.48595430959
DES4,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
HER7,2023,12,ALTO PARANÁ,ACCID.DEP,1.0
HER7,2023,12,ALTO PARANÁ,ACCID.FEP,4.0
HER7,2023,12,ALTO PARANÁ,PROG.FEP,0.288259147123622
HER7,2023,12,ALTO PARANÁ,PROD.FEP,4623.05147897428
HER7,2023,12,ALTO PARANÁ,TOTAL FEP,56281.2125872963
HER7,2023,12,ALTO PARANÁ,PROG.DEP,0.432736923649708
HER7,2023,12,ALTO PARANÁ,PROG.PENF,0.666810598215468
HER7,2023,12,ALTO PARANÁ,PROD.PENF,2304.97726070491
HER7,2023,12,ALTO PARANÁ,TOTAL PENEF,58838.6166433071
HER8,2023,12,ALTO PARANÁ,ACCID.DEP,5.0
HER8,2023,12,ALTO PARANÁ,PROG.DEP,0.851942936916985
HER8,2023,12,ALTO PARANÁ,PROD.DEP,2553.65429252835
HER8,2023,12,ALTO PARANÁ,TOTAL DEP,68852.6207941274
HER8,2023,12,ALTO PARANÁ,ACCID.FEP,2.0
HER8,2023,12,ALTO PARANÁ,PROG.FEP,0.455233549431191
HER8,2023,12,ALTO PARANÁ,PROD.FEP,4467.85999370369
HER8,2023,12,ALTO PARANÁ,TOTAL FEP,64998.0664906542
HER8,2023,12,ALTO PARANÁ,ACCID.PENF,5.0
HER8,2023,12,ALTO PARANÁ,PROG.PENF,0.840942747840445
HER8,2023,12,ALTO PARANÁ,PROD.PENF,3456.59105473302
HER8,2023,12,ALTO PARANÁ,TOTAL PENEF,55486.6887048382
HER9,2023,12,ALTO PARANÁ,ACCID.DEP,3.0
HER9,2023,12,ALTO PARANÁ,PROG.DEP,0.208516836257692
HER9,2023,12,ALTO PARANÁ,PROD.DEP,3996.21045752682
HER9,2023,12,ALTO PARANÁ,TOTAL DEP,53362.6283154769
HER9,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
HER9,2023,12,ALTO PARANÁ,PROG.FEP,0.613275267325676
HER9,2023,12,ALTO PARANÁ,PROD.FEP,2536.32901156156
HER9,2023,12,ALTO PARANÁ,TOTAL FEP,69531.3788361346
HER7,2023,12,ALTO PARANÁ,TOTAL DEP,67366.3741918137
HER9,2023,12,ALTO PARANÁ,PROG.PENF,0.461065487320343
HER9,2023,12,ALTO PARANÁ,PROD.PENF,4607.37293614286
HER9,2023,12,ALTO PARANÁ,TOTAL PENEF,51656.328638782
IRY1,2023,12,ALTO PARANÁ,ACCID.DEP,7.0
IRY1,2023,12,ALTO PARANÁ,PROG.DEP,0.210468687648118
IRY1,2023,12,ALTO PARANÁ,PROD.DEP,4223.88652066231
IRY1,2023,12,ALTO PARANÁ,TOTAL DEP,67958.5334636295
IRY1,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
IRY1,2023,12,ALTO PARANÁ,PROG.FEP,0.893572360730217
IRY1,2023,12,ALTO PARANÁ,PROD.FEP,4027.58772119536
IRY1,2023,12,ALTO PARANÁ,TOTAL FEP,50981.545866583
IRY1,2023,12,ALTO PARANÁ,ACCID.PENF,2.0
IRY1,2023,12,ALTO PARANÁ,PROG.PENF,0.7781844195552
IRY1,2023,12,ALTO PARANÁ,PROD.PENF,4090.97443570597
IRY1,2023,12,ALTO PARANÁ,TOTAL PENEF,65008.9449170688
IRY2,2023,12,ALTO PARANÁ,ACCID.DEP,8.0
IRY2,2023,12,ALTO PARANÁ,PROG.DEP,0.480236547261391
IRY2,2023,12,ALTO PARANÁ,PROD.DEP,4888.55851634165
IRY2,2023,12,ALTO PARANÁ,TOTAL DEP,54041.3299879295
IRY2,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
IRY2,2023,12,ALTO PARANÁ,PROG.FEP,0.959024033059823
IRY2,2023,12,ALTO PARANÁ,PROD.FEP,2241.60251527117
IRY2,2023,12,ALTO PARANÁ,TOTAL FEP,58224.3223713696
IRY2,2023,12,ALTO PARANÁ,ACCID.PENF,4.0
IRY2,2023,12,ALTO PARANÁ,PROG.PENF,0.682775743351333
IRY2,2023,12,ALTO PARANÁ,PROD.PENF,3256.80463238353
IRY2,2023,12,ALTO PARANÁ,TOTAL PENEF,64079.2191179116
IRY3,2023,12,ALTO PARANÁ,ACCID.DEP,5.0
IRY3,2023,12,ALTO PARANÁ,PROG.DEP,0.512562939181254
IRY3,2023,12,ALTO PARANÁ,PROD.DEP,1413.46449247597
IRY3,2023,12,ALTO PARANÁ,TOTAL DEP,63634.4927704498
IRY3,2023,12,ALTO PARANÁ,ACCID.FEP,7.0
IRY3,2023,12,ALTO PARANÁ,PROG.FEP,0.12376942677727
IRY3,2023,12,ALTO PARANÁ,PROD.FEP,4240.8673699745
IRY3,2023,12,ALTO PARANÁ,TOTAL FEP,50073.9736236042
IRY3,2023,12,ALTO PARANÁ,ACCID.PENF,4.0
IRY3,2023,12,ALTO PARANÁ,PROG.PENF,0.757635142255423
IRY3,2023,12,ALTO PARANÁ,PROD.PENF,2762.95410719622
IRY3,2023,12,ALTO PARANÁ,TOTAL PENEF,53962.0518072125
IRY4,2023,12,ALTO PARANÁ,ACCID.DEP,4.0
IRY4,2023,12,ALTO PARANÁ,PROG.DEP,0.700196828232634
IRY4,2023,12,ALTO PARANÁ,PROD.DEP,1672.67036148277
IRY4,2023,12,ALTO PARANÁ,TOTAL DEP,69757.3697317162
IRY4,2023,12,ALTO PARANÁ,PROG.FEP,0.363444167619791
IRY4,2023,12,ALTO PARANÁ,ACCID.FEP,4.0
IRY4,2023,12,ALTO PARANÁ,PROD.FEP,4082.82704734534
IRY4,2023,12,ALTO PARANÁ,TOTAL FEP,59041.4925026682
IRY4,2023,12,ALTO PARANÁ,ACCID.PENF,7.0
IRY4,2023,12,ALTO PARANÁ,PROG.PENF,0.607682337409652
IRY4,2023,12,ALTO PARANÁ,PROD.PENF,4153.2835370973
IRY4,2023,12,ALTO PARANÁ,TOTAL PENEF,63478.7582338397
JEP1,2023,12,CANINDEYU,ACCID.DEP,4.0
JEP1,2023,12,CANINDEYU,PROG.DEP,0.870772255951817
JEP1,2023,12,CANINDEYU,PROD.DEP,4928.52891998198
JEP1,2023,12,CANINDEYU,TOTAL DEP,57376.6243293085
JEP1,2023,12,CANINDEYU,ACCID.FEP,9.0
JEP1,2023,12,CANINDEYU,PROG.FEP,0.662036324872893
JEP1,2023,12,CANINDEYU,PROD.FEP,1537.99021250266
JEP1,2023,12,CANINDEYU,TOTAL FEP,50947.3388042604
JEP1,2023,12,CANINDEYU,ACCID.PENF,4.0
JEP1,2023,12,CANINDEYU,PROG.PENF,0.912643520460171
JEP1,2023,12,CANINDEYU,PROD.PENF,3284.81437018678
JEP1,2023,12,CANINDEYU,TOTAL PENEF,58007.2762387328
JEP2,2023,12,CANINDEYU,ACCID.DEP,2.0
JEP2,2023,12,CANINDEYU,PROG.DEP,0.250743627756183
JEP2,2023,12,CANINDEYU,PROD.DEP,1200.85863934137
JEP2,2023,12,CANINDEYU,TOTAL DEP,57504.9430706052
HER7,2023,12,ALTO PARANÁ,ACCID.PENF,2.0
HER7,2023,12,ALTO PARANÁ,PROD.DEP,3827.77734006749
HER9,2023,12,ALTO PARANÁ,ACCID.PENF,2.0
JEP2,2023,12,CANINDEYU,ACCID.FEP,5.0
JEP2,2023,12,CANINDEYU,ACCID.PENF,8.0
JEP2,2023,12,CANINDEYU,PROG.PENF,0.143684526364092
JEP2,2023,12,CANINDEYU,PROD.PENF,3203.05839534684
JEP2,2023,12,CANINDEYU,TOTAL PENEF,66320.310388321
JEP3,2023,12,CANINDEYU,ACCID.DEP,0.0
JEP3,2023,12,CANINDEYU,PROG.DEP,0.776247879976547
JEP3,2023,12,CANINDEYU,PROD.DEP,4570.98824152252
JEP3,2023,12,CANINDEYU,TOTAL DEP,59414.4591345893
JEP3,2023,12,CANINDEYU,ACCID.FEP,2.0
JEP3,2023,12,CANINDEYU,PROG.FEP,0.791762947016365
JEP3,2023,12,CANINDEYU,PROD.FEP,2982.62595376062
JEP3,2023,12,CANINDEYU,TOTAL FEP,69256.523366655
JEP3,2023,12,CANINDEYU,ACCID.PENF,9.0
JEP3,2023,12,CANINDEYU,PROG.PENF,0.95196667407706
JEP3,2023,12,CANINDEYU,TOTAL PENEF,66117.7272740789
JEP3,2023,12,CANINDEYU,PROD.PENF,2934.89326499971
JEP4,2023,12,CANINDEYU,ACCID.DEP,7.0
JEP4,2023,12,CANINDEYU,PROG.DEP,0.842414580721086
JEP4,2023,12,CANINDEYU,PROD.DEP,4701.48132825039
JEP4,2023,12,CANINDEYU,TOTAL DEP,68683.7454227159
JEP4,2023,12,CANINDEYU,ACCID.FEP,5.0
JEP4,2023,12,CANINDEYU,PROG.FEP,0.586553779275134
JEP4,2023,12,CANINDEYU,PROD.FEP,3896.02124088433
JEP4,2023,12,CANINDEYU,TOTAL FEP,61922.3109972774
JEP4,2023,12,CANINDEYU,ACCID.PENF,5.0
JEP4,2023,12,CANINDEYU,PROG.PENF,0.224470723119952
JEP4,2023,12,CANINDEYU,PROD.PENF,4040.44742136322
JEP4,2023,12,CANINDEYU,TOTAL PENEF,58899.7043679369
JLM1,2023,12,ALTO PARANÁ,ACCID.DEP,9.0
JLM1,2023,12,ALTO PARANÁ,PROG.DEP,0.536800631344699
JLM1,2023,12,ALTO PARANÁ,PROD.DEP,3568.33845779488
JLM1,2023,12,ALTO PARANÁ,TOTAL DEP,51004.5333647114
JLM1,2023,12,ALTO PARANÁ,ACCID.FEP,5.0
JLM1,2023,12,ALTO PARANÁ,PROG.FEP,0.810664826200566
JLM1,2023,12,ALTO PARANÁ,PROD.FEP,2985.46467325064
JLM1,2023,12,ALTO PARANÁ,TOTAL FEP,54337.6028788767
JLM1,2023,12,ALTO PARANÁ,ACCID.PENF,8.0
JLM1,2023,12,ALTO PARANÁ,PROG.PENF,0.258113107878797
JLM1,2023,12,ALTO PARANÁ,PROD.PENF,4580.09250541387
JLM1,2023,12,ALTO PARANÁ,TOTAL PENEF,65795.7339655831
JLM2,2023,12,ALTO PARANÁ,ACCID.DEP,4.0
JLM2,2023,12,ALTO PARANÁ,PROG.DEP,0.175095598498864
JLM2,2023,12,ALTO PARANÁ,PROD.DEP,4848.64022197846
JLM2,2023,12,ALTO PARANÁ,TOTAL DEP,65442.8294920657
JLM2,2023,12,ALTO PARANÁ,ACCID.FEP,3.0
JLM2,2023,12,ALTO PARANÁ,PROG.FEP,0.332531416708806
JLM2,2023,12,ALTO PARANÁ,PROD.FEP,4805.55573552238
JLM2,2023,12,ALTO PARANÁ,ACCID.PENF,8.0
JLM2,2023,12,ALTO PARANÁ,TOTAL FEP,57841.3184762053
JLM2,2023,12,ALTO PARANÁ,PROG.PENF,0.284698910731485
JLM2,2023,12,ALTO PARANÁ,PROD.PENF,4236.26071175382
JLM2,2023,12,ALTO PARANÁ,TOTAL PENEF,57372.2759428615
JLM3,2023,12,ALTO PARANÁ,ACCID.DEP,0.0
JLM3,2023,12,ALTO PARANÁ,PROG.DEP,0.324862399647954
JLM3,2023,12,ALTO PARANÁ,PROD.DEP,4701.09643466194
JLM3,2023,12,ALTO PARANÁ,TOTAL DEP,69825.5734046371
JLM3,2023,12,ALTO PARANÁ,ACCID.FEP,0.0
JLM3,2023,12,ALTO PARANÁ,PROG.FEP,0.595378835780235
JLM3,2023,12,ALTO PARANÁ,PROD.FEP,4321.9257864851
JLM3,2023,12,ALTO PARANÁ,ACCID.PENF,4.0
JLM3,2023,12,ALTO PARANÁ,TOTAL FEP,64697.1705467541
JLM3,2023,12,ALTO PARANÁ,PROG.PENF,0.183845516981087
JLM3,2023,12,ALTO PARANÁ,PROD.PENF,1715.16634154152
JLM3,2023,12,ALTO PARANÁ,TOTAL PENEF,56341.5769323893
K152,2023,12,ALTO PARANÁ,ACCID.DEP,5.0
K152,2023,12,ALTO PARANÁ,PROG.DEP,0.715478930186286
K152,2023,12,ALTO PARANÁ,TOTAL DEP,60707.5374133076
K152,2023,12,ALTO PARANÁ,PROD.DEP,3402.07660131432
K152,2023,12,ALTO PARANÁ,ACCID.FEP,0.0
K152,2023,12,ALTO PARANÁ,PROG.FEP,0.242579658831687
K152,2023,12,ALTO PARANÁ,PROD.FEP,2935.34582809644
K152,2023,12,ALTO PARANÁ,TOTAL FEP,67752.2866465905
K152,2023,12,ALTO PARANÁ,ACCID.PENF,6.0
K152,2023,12,ALTO PARANÁ,PROG.PENF,0.637201712046566
K152,2023,12,ALTO PARANÁ,PROD.PENF,4727.27575916267
K152,2023,12,ALTO PARANÁ,TOTAL PENEF,68419.293440023
K153,2023,12,ALTO PARANÁ,ACCID.DEP,1.0
K153,2023,12,ALTO PARANÁ,PROG.DEP,0.810321157091308
K153,2023,12,ALTO PARANÁ,PROD.DEP,2804.92190249872
K153,2023,12,ALTO PARANÁ,TOTAL DEP,53378.6310506026
K153,2023,12,ALTO PARANÁ,ACCID.FEP,9.0
K153,2023,12,ALTO PARANÁ,PROG.FEP,0.135317914540785
K153,2023,12,ALTO PARANÁ,PROD.FEP,4173.23360353391
K153,2023,12,ALTO PARANÁ,TOTAL FEP,53119.578128239
K153,2023,12,ALTO PARANÁ,ACCID.PENF,4.0
K153,2023,12,ALTO PARANÁ,PROG.PENF,0.348768882966911
K153,2023,12,ALTO PARANÁ,PROD.PENF,4174.69020027979
K153,2023,12,ALTO PARANÁ,TOTAL PENEF,51312.1095034535
K154,2023,12,ALTO PARANÁ,ACCID.DEP,1.0
K154,2023,12,ALTO PARANÁ,PROG.DEP,0.349803400977439
K154,2023,12,ALTO PARANÁ,PROD.DEP,4119.43561476494
K154,2023,12,ALTO PARANÁ,TOTAL DEP,64991.5772612013
K154,2023,12,ALTO PARANÁ,ACCID.FEP,7.0
K154,2023,12,ALTO PARANÁ,PROG.FEP,0.255946760014894
K154,2023,12,ALTO PARANÁ,PROD.FEP,1105.52817265712
